Fecha,Fondo,Tipo,Moneda,PatrimonioNeto,PatrimonioNeto_USD
2025-10-27,Novus Retorno Total,Total Return,ARS,100000.0,69.68641000000002
2025-10-27,Novus Capital,House View USD,USD,17125762.76,17125762.76
2025-10-27,Novus Renta Dolar,USD MEP,USD,3795706.18,3795706.18
2025-10-27,Novus Income,Renta Fija,ARS,2441068560.36,1701093.0453535677
2025-10-27,Novus Estrategia,CER,ARS,511488820.74,356438.19672504155
2025-10-27,Novus Liquidez,Money Market,ARS,63384793020.07,44170586.741617374
2025-10-27,Novus Balanceado,Renta Fija Mix,ARS,1325064202.74,923389.673084628
2025-10-27,Novus PyME FCI Abierto PyMES,PyME,ARS,2775082244.66,1933855.1908509713
2025-10-27,Novus Gestión,Renta Fija CER,ARS,43293333071.45,30169569.58683625
2025-10-27,Novus Multiestrategia,Multi,ARS,4315561557.82,3007359.920984833
2025-10-27,Novus Gestion II,Renta Fija CP,ARS,743563256.88,518162.5397987502
2025-10-28,Novus Performance,House View ARS,ARS,24071491371.78,16375163.985612663
2025-10-28,Novus Estrategia,CER,ARS,518030152.98,352401.4600310259
2025-10-28,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-10-28,Novus PyME FCI Abierto PyMES,PyME,ARS,2779231721.63,1890633.799659856
2025-10-28,Novus Liquidez Plus,Renta Fija CP,ARS,3085001309.75,2098640.3194863833
2025-10-28,Novus Renta Balanceado,Renta Fija Mix,ARS,1037041502.35,705470.4005907895
2025-10-28,Novus Liquidez,Money Market,ARS,58031380748.39,39477129.24760684
2025-10-28,Novus Valor,Dólar Linked,ARS,575159768.17,391265.1433285191
2025-10-28,Novus Renta Mixta,Mixto,ARS,7415380678.41,5044476.586401396
2025-10-28,Novus Renta Dolar,USD MEP,USD,3840840.05,3840840.05
2025-10-28,Novus Multiestrategia,Multi,ARS,4338693294.73,2951491.9988618963
2025-10-28,Novus Retorno Total,Total Return,ARS,100000.0,68.02721000000001
2025-10-28,Novus Gestion II,Renta Fija CP,ARS,741458183.78,504393.3157422066
2025-10-28,Novus Renta Fija,Renta Fija,ARS,2653042959.35,1804791.1053472394
2025-10-28,Novus Income,Renta Fija,ARS,2461459965.11,1674462.5395313068
2025-10-28,Novus Gestión,Renta Fija CER,ARS,43599567328.21,29659569.22545281
2025-10-28,Novus Renta Capital,Pagarés/Cheques,ARS,15591085433.03,10606180.42880673
2025-10-28,Novus Ahorro Dolares,USD MEP,USD,1151696.42,1151696.42
2025-10-28,Novus Low Volatility,Low Vol,ARS,100000.0,68.02721000000001
2025-10-28,Novus Balanceado,Renta Fija Mix,ARS,1333534663.8,907166.4261660201
2025-10-28,Novus Capital,House View USD,USD,17248043.84,17248043.84
2025-10-29,Novus Balanceado,Renta Fija Mix,ARS,1346843722.59,937913.4153247587
2025-10-29,Novus Renta Capital,Pagarés/Cheques,ARS,15688463304.77,10925113.250019787
2025-10-29,Novus Multiestrategia,Multi,ARS,4366841044.86,3040975.526610358
2025-10-29,Novus Capital,House View USD,USD,17415229.56,17415229.56
2025-10-29,Novus PyME FCI Abierto PyMES,PyME,ARS,2781841959.01,1937215.7652050368
2025-10-29,Novus Gestión,Renta Fija CER,ARS,43610477408.19,30369411.92494252
2025-10-29,Novus Ahorro Dolares,USD MEP,USD,1233160.74,1233160.74
2025-10-29,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-10-29,Novus Retorno Total,Total Return,ARS,100000.0,69.63788000000012
2025-10-29,Novus Gestion II,Renta Fija CP,ARS,746713666.34,519995.5669094506
2025-10-29,Novus Liquidez Plus,Renta Fija CP,ARS,3251975740.88,2264606.96406313
2025-10-29,Novus Renta Mixta,Mixto,ARS,7590319344.69,5285737.476872019
2025-10-29,Novus Liquidez,Money Market,ARS,70795637763.37,49300581.27089037
2025-10-29,Novus Renta Dolar,USD MEP,USD,3861240.91,3861240.91
2025-10-29,Novus Estrategia,CER,ARS,526183967.54,366423.3598947448
2025-10-29,Novus Low Volatility,Low Vol,ARS,100000.0,69.63788000000012
2025-10-29,Novus Valor,Dólar Linked,ARS,547962873.64,381589.72838997556
2025-10-29,Novus Renta Balanceado,Renta Fija Mix,ARS,1041132003.52,725022.2552528547
2025-10-29,Novus Renta Fija,Renta Fija,ARS,2358017936.85,1642073.7012420818
2025-10-29,Novus Performance,House View ARS,ARS,24612494518.87,17139619.3980573
2025-10-29,Novus Income,Renta Fija,ARS,2476024946.83,1724251.2812435424
2025-10-30,Novus Liquidez,Money Market,ARS,65227811114.08,45360091.69518571
2025-10-30,Novus Renta Mixta,Mixto,ARS,7649547178.76,5319573.898445646
2025-10-30,Novus Income,Renta Fija,ARS,2481004991.2,1725316.4252318894
2025-10-30,Novus Gestion II,Renta Fija CP,ARS,753400390.82,523922.39180025354
2025-10-30,Novus Low Volatility,Low Vol,ARS,100000.0,69.54103
2025-10-30,Novus Renta Dolar,USD MEP,USD,3877262.77,3877262.77
2025-10-30,Novus Retorno Total,Total Return,ARS,441706192.38,307167.03575483355
2025-10-30,Novus Estrategia,CER,ARS,534383549.2,371615.8242642368
2025-10-30,Novus Balanceado,Renta Fija Mix,ARS,1355760158.19,942809.5783349555
2025-10-30,Novus Capital,House View USD,USD,17506498.95,17506498.95
2025-10-30,Novus Ahorro Dolares,USD MEP,USD,1236240.25,1236240.25
2025-10-30,Novus Liquidez Plus,Renta Fija CP,ARS,3369779126.54,2343379.1133209197
2025-10-30,Novus Performance,House View ARS,ARS,24881419773.42,17302795.589059934
2025-10-30,Novus Gestión,Renta Fija CER,ARS,43793869450.73,30454707.89289299
2025-10-30,Novus PyME FCI Abierto PyMES,PyME,ARS,3090261274.8,2148999.520187051
2025-10-30,Novus Renta Balanceado,Renta Fija Mix,ARS,1048152585.85,728896.1041717244
2025-10-30,Novus Multiestrategia,Multi,ARS,4391000533.44,3053546.9982596706
2025-10-30,Novus Renta Capital,Pagarés/Cheques,ARS,15796116132.61,10984781.858613161
2025-10-30,Novus Valor,Dólar Linked,ARS,550506432.01,382827.84303600376
2025-10-30,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-10-30,Novus Renta Fija,Renta Fija,ARS,2364438161.88,1644254.6514844196
2025-10-31,Novus Retorno Total,Total Return,ARS,4938029365.91,3417321.2494284087
2025-10-31,Novus Renta Balanceado,Renta Fija Mix,ARS,1054640649.22,729855.0968471834
2025-10-31,Novus Renta Dolar,USD MEP,USD,3898659.11,3898659.11
2025-10-31,Novus Balanceado,Renta Fija Mix,ARS,1358490028.61,940131.4771343083
2025-10-31,Novus Low Volatility,Low Vol,ARS,100000.0,69.20415000000007
2025-10-31,Novus Valor,Dólar Linked,ARS,512282017.15,354520.4155715121
2025-10-31,Novus Renta Fija,Renta Fija,ARS,2376804532.02,1644847.3735459207
2025-10-31,Novus Liquidez,Money Market,ARS,85035465773.32,58848071.286967106
2025-10-31,Novus Gestión,Renta Fija CER,ARS,43961047056.26,30422868.94638479
2025-10-31,Novus Multiestrategia,Multi,ARS,4413878809.11,3054587.311874701
2025-10-31,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-10-31,Novus Ahorro Dolares,USD MEP,USD,1239765.27,1239765.27
2025-10-31,Novus Gestion II,Renta Fija CP,ARS,951940028.25,658782.0050601731
2025-10-31,Novus PyME FCI Abierto PyMES,PyME,ARS,3096944591.06,2143214.180214051
2025-10-31,Novus Estrategia,CER,ARS,900885661.3,623450.2643745446
2025-10-31,Novus Liquidez Plus,Renta Fija CP,ARS,3401550688.93,2354014.241093153
2025-10-31,Novus Renta Mixta,Mixto,ARS,7930714294.48,5488383.416423387
2025-10-31,Novus Income,Renta Fija,ARS,2484705861.55,1719519.5714858563
2025-10-31,Novus Performance,House View ARS,ARS,25109412714.06,17376755.638757173
2025-10-31,Novus Capital,House View USD,USD,17725326.27,17725326.27
2025-10-31,Novus Renta Capital,Pagarés/Cheques,ARS,14539819076.2,10062158.203222074
2025-11-03,Novus Retorno Total,Total Return,ARS,5048238120.76,3406368.3376688845
2025-11-03,Novus Ahorro Dolares,USD MEP,USD,1221369.66,1221369.66
2025-11-03,Novus Liquidez Plus,Renta Fija CP,ARS,3433663045.63,2316911.5245888773
2025-11-03,Novus Balanceado,Renta Fija Mix,ARS,1358089644.87,916389.7295131338
2025-11-03,Novus Renta Balanceado,Renta Fija Mix,ARS,1055133483.2,711965.8786312698
2025-11-03,Novus Performance,House View ARS,ARS,25131300685.66,16957691.949598584
2025-11-03,Novus Gestión,Renta Fija CER,ARS,44108244170.2,29762646.447612066
2025-11-03,Novus Estrategia,CER,ARS,961042738.06,648476.8498957717
2025-11-03,Novus Multiestrategia,Multi,ARS,4426403082.3,2986776.5641444675
2025-11-03,Novus Valor,Dólar Linked,ARS,461685394.84,311528.59142673947
2025-11-03,Novus Capital,House View USD,USD,17590449.38,17590449.38
2025-11-03,Novus Renta Dolar,USD MEP,USD,3876239.77,3876239.77
2025-11-03,Novus Income,Renta Fija,ARS,2490008138.53,1680167.3535854332
2025-11-03,Novus Renta Capital,Pagarés/Cheques,ARS,14532170195.43,9805782.383315112
2025-11-03,Novus PyME FCI Abierto PyMES,PyME,ARS,2505006679.35,1690287.8259835914
2025-11-03,Novus Renta Mixta,Mixto,ARS,8124733912.75,5482276.328956071
2025-11-03,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-03,Novus Gestion II,Renta Fija CP,ARS,974148314.24,657320.018280178
2025-11-03,Novus Liquidez,Money Market,ARS,77746345593.41,52460419.588722706
2025-11-03,Novus Renta Fija,Renta Fija,ARS,2379821689.9,1605817.5267993493
2025-11-03,Novus Low Volatility,Low Vol,ARS,100000.0,67.47638000000015
2025-11-04,Novus Liquidez Plus,Renta Fija CP,ARS,5745760928.7,3951692.4702247623
2025-11-04,Novus Estrategia,CER,ARS,1053525619.97,724570.5679867654
2025-11-04,Novus Income,Renta Fija,ARS,2753676175.77,1893862.5439276064
2025-11-04,Novus Low Volatility,Low Vol,ARS,100000.0,68.77579000000001
2025-11-04,Novus Renta Mixta,Mixto,ARS,8045701517.07,5533494.779406878
2025-11-04,Novus Renta Dolar,USD MEP,USD,3884883.17,3884883.17
2025-11-04,Novus Gestion II,Renta Fija CP,ARS,975931316.9,671204.4730553787
2025-11-04,Novus Liquidez,Money Market,ARS,69021663617.64,47470194.424174495
2025-11-04,Novus Ahorro Dolares,USD MEP,USD,1220463.05,1220463.05
2025-11-04,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-04,Novus Retorno Total,Total Return,ARS,5049966468.81,3473154.333659182
2025-11-04,Novus Renta Balanceado,Renta Fija Mix,ARS,1056174259.28,726392.1905964684
2025-11-04,Novus Balanceado,Renta Fija Mix,ARS,1361853634.84,936625.5960049253
2025-11-04,Novus Gestión,Renta Fija CER,ARS,44146691120.61,30362235.577059384
2025-11-04,Novus Valor,Dólar Linked,ARS,458447539.47,315300.91700605437
2025-11-04,Novus Renta Fija,Renta Fija,ARS,2381109785.31,1637627.0656142568
2025-11-04,Novus Multiestrategia,Multi,ARS,4431397006.06,3047728.298954114
2025-11-04,Novus Performance,House View ARS,ARS,25119283107.8,17275985.399726003
2025-11-04,Novus PyME FCI Abierto PyMES,PyME,ARS,2506213186.25,1723667.9179276093
2025-11-04,Novus Renta Capital,Pagarés/Cheques,ARS,14555095592.3,10010381.978859505
2025-11-04,Novus Capital,House View USD,USD,17751942.83,17751942.83
2025-11-05,Novus Renta Dolar,USD MEP,USD,3918222.68,3918222.68
2025-11-05,Novus Low Volatility,Low Vol,ARS,100000.0,68.87052000000017
2025-11-05,Novus Renta Capital,Pagarés/Cheques,ARS,14608777589.42,10061141.091477044
2025-11-05,Novus Renta Fija,Renta Fija,ARS,2685667584.08,1849633.2306273377
2025-11-05,Novus Gestión,Renta Fija CER,ARS,44174019722.39,30422877.087712627
2025-11-05,Novus Capital,House View USD,USD,17799087.0,17799087.0
2025-11-05,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-05,Novus Ahorro Dolares,USD MEP,USD,1221992.41,1221992.41
2025-11-05,Novus Performance,House View ARS,ARS,25207846917.82,17360775.25310665
2025-11-05,Novus Liquidez,Money Market,ARS,67735892911.61,46650061.67486907
2025-11-05,Novus Renta Mixta,Mixto,ARS,7938576898.73,5467339.190755238
2025-11-05,Novus Liquidez Plus,Renta Fija CP,ARS,5504337702.3,3790865.9981300714
2025-11-05,Novus Valor,Dólar Linked,ARS,456637115.4,314488.35588898085
2025-11-05,Novus Gestion II,Renta Fija CP,ARS,1800884740.33,1240278.6852659239
2025-11-05,Novus Retorno Total,Total Return,ARS,5328863326.23,3670015.882863906
2025-11-05,Novus PyME FCI Abierto PyMES,PyME,ARS,2510282593.14,1728844.6753650066
2025-11-05,Novus Renta Balanceado,Renta Fija Mix,ARS,1057882864.71,728569.4299166753
2025-11-05,Novus Income,Renta Fija,ARS,2916990860.89,2008946.7742474247
2025-11-05,Novus Multiestrategia,Multi,ARS,4442974862.16,3059899.891038883
2025-11-05,Novus Balanceado,Renta Fija Mix,ARS,1364966863.81,940059.7769336412
2025-11-05,Novus Estrategia,CER,ARS,1273283751.23,876917.1405476097
2025-11-07,Novus Retorno Total,Total Return,ARS,5294208240.67,3741490.0237552132
2025-11-07,Novus Gestion II,Renta Fija CP,ARS,965358180.93,682231.9484061283
2025-11-07,Novus Gestión,Renta Fija CER,ARS,44214973524.73,31247331.956561357
2025-11-07,Novus Low Volatility,Low Vol,ARS,100000.0,70.67138000000006
2025-11-07,Novus Renta Dolar,USD MEP,USD,3915739.09,3915739.09
2025-11-07,Novus Performance,House View ARS,ARS,25204923596.41,17812667.33352859
2025-11-07,Novus Liquidez Plus,Renta Fija CP,ARS,5603900681.94,3960353.945756411
2025-11-07,Novus Renta Capital,Pagarés/Cheques,ARS,14633353973.59,10341593.193420896
2025-11-07,Novus Ahorro Dolares,USD MEP,USD,1223109.84,1223109.84
2025-11-07,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-07,Novus Renta Balanceado,Renta Fija Mix,ARS,1054783606.98,745430.1310665429
2025-11-07,Novus Renta Fija,Renta Fija,ARS,2684818559.22,1897398.3262968925
2025-11-07,Novus Income,Renta Fija,ARS,3042132922.28,2149917.3176096054
2025-11-07,Novus Estrategia,CER,ARS,1327598153.98,938231.9362721916
2025-11-07,Novus PyME FCI Abierto PyMES,PyME,ARS,2509986459.56,1773842.0687841952
2025-11-07,Novus Capital,House View USD,USD,17760736.45,17760736.45
2025-11-07,Novus Valor,Dólar Linked,ARS,448161560.82,316721.9596610335
2025-11-07,Novus Balanceado,Renta Fija Mix,ARS,1426723057.92,1008284.873810264
2025-11-07,Novus Renta Mixta,Mixto,ARS,7465112330.1,5275697.902231829
2025-11-07,Novus Liquidez,Money Market,ARS,70015164451.98,49480682.92748374
2025-11-07,Novus Multiestrategia,Multi,ARS,4430189052.73,3130875.7401732206
2025-11-10,Novus Renta Dolar,USD MEP,USD,3951677.05,3951677.05
2025-11-10,Novus Liquidez Plus,Renta Fija CP,ARS,7032204994.1,4950514.091234127
2025-11-10,Novus Ahorro Dolares,USD MEP,USD,1222520.88,1222520.88
2025-11-10,Novus Renta Capital,Pagarés/Cheques,ARS,14683607865.26,10336929.55596627
2025-11-10,Novus Retorno Total,Total Return,ARS,5301525237.64,3732154.4829807845
2025-11-10,Novus Liquidez,Money Market,ARS,64845556469.67,45649812.72962798
2025-11-10,Novus Renta Balanceado,Renta Fija Mix,ARS,1062006541.46,747628.7100406714
2025-11-10,Novus Low Volatility,Low Vol,ARS,100000.0,70.39775000000134
2025-11-10,Novus Balanceado,Renta Fija Mix,ARS,1435604820.11,1010633.4922490066
2025-11-10,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-10,Novus PyME FCI Abierto PyMES,PyME,ARS,2518367052.53,1772873.741722472
2025-11-10,Novus Multiestrategia,Multi,ARS,4466403170.7,3144247.338101519
2025-11-10,Novus Capital,House View USD,USD,17522671.67,17522671.67
2025-11-10,Novus Gestion II,Renta Fija CP,ARS,1057143006.68,744204.8909850839
2025-11-10,Novus Renta Mixta,Mixto,ARS,7580513114.42,5336510.6710067075
2025-11-10,Novus Valor,Dólar Linked,ARS,450204697.89,316933.9777088635
2025-11-10,Novus Estrategia,CER,ARS,1345529096.84,947222.209770699
2025-11-10,Novus Performance,House View ARS,ARS,25478851202.11,17936537.972133733
2025-11-10,Novus Gestión,Renta Fija CER,ARS,44378150633.42,31241219.53753902
2025-11-10,Novus Income,Renta Fija,ARS,3048523840.93,2146092.1922283396
2025-11-10,Novus Renta Fija,Renta Fija,ARS,2693308348.41,1896028.4778428369
2025-11-11,Novus Balanceado,Renta Fija Mix,ARS,1438574697.48,1012724.219095246
2025-11-11,Novus Liquidez,Money Market,ARS,63018109728.86,44363331.34164938
2025-11-11,Novus Liquidez Plus,Renta Fija CP,ARS,7086168888.55,4988503.458739303
2025-11-11,Novus Gestion II,Renta Fija CP,ARS,1002012510.23,705394.2619204533
2025-11-11,Novus Low Volatility,Low Vol,ARS,100000.0,70.39775000000134
2025-11-11,Novus Performance,House View ARS,ARS,25609141937.49,18028259.71829971
2025-11-11,Novus Valor,Dólar Linked,ARS,449386105.93,316357.7073873426
2025-11-11,Novus Gestión,Renta Fija CER,ARS,44536378296.02,31352608.251887016
2025-11-11,Novus Multiestrategia,Multi,ARS,4477327755.13,3151937.9997370895
2025-11-11,Novus Renta Capital,Pagarés/Cheques,ARS,14718118850.81,10361224.513296293
2025-11-11,Novus Capital,House View USD,USD,17757898.5,17757898.5
2025-11-11,Novus Renta Mixta,Mixto,ARS,7582626970.12,5337998.777857753
2025-11-11,Novus Estrategia,CER,ARS,1679264102.88,1182164.1449852278
2025-11-11,Novus Income,Renta Fija,ARS,3053087085.87,2149304.6139930887
2025-11-11,Novus Renta Dolar,USD MEP,USD,3968260.87,3968260.87
2025-11-11,Novus Renta Fija,Renta Fija,ARS,2697259624.6,1898810.0873768826
2025-11-11,Novus PyME FCI Abierto PyMES,PyME,ARS,2522435456.11,1775737.8063037114
2025-11-11,Novus Ahorro Dolares,USD MEP,USD,1222389.66,1222389.66
2025-11-11,Novus Renta Balanceado,Renta Fija Mix,ARS,1064691384.52,749518.7791459425
2025-11-11,Novus Retorno Total,Total Return,ARS,5481550924.42,3858888.515895954
2025-11-11,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-12,Novus Valor,Dólar Linked,ARS,448163074.88,317395.9465250617
2025-11-12,Novus PyME FCI Abierto PyMES,PyME,ARS,2524325398.74,1787765.8695662685
2025-11-12,Novus Renta Mixta,Mixto,ARS,7609219581.23,5388965.728486679
2025-11-12,Novus Retorno Total,Total Return,ARS,5502338124.09,3896840.0452538365
2025-11-12,Novus Liquidez Plus,Renta Fija CP,ARS,7156346574.76,5068234.136347626
2025-11-12,Novus Liquidez,Money Market,ARS,64105010623.46,45400149.33019691
2025-11-12,Novus Estrategia,CER,ARS,1860442726.32,1317594.0035535367
2025-11-12,Novus Renta Fija,Renta Fija,ARS,2699244480.45,1911646.2394952409
2025-11-12,Novus Gestion II,Renta Fija CP,ARS,946025780.85,669989.932192417
2025-11-12,Novus Balanceado,Renta Fija Mix,ARS,1439384047.54,1019393.8050437553
2025-11-12,Novus Ahorro Dolares,USD MEP,USD,1444922.42,1444922.42
2025-11-12,Novus Multiestrategia,Multi,ARS,4479966197.97,3172780.6048851833
2025-11-12,Novus Capital,House View USD,USD,17831550.3,17831550.3
2025-11-12,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-12,Novus Income,Renta Fija,ARS,3055386456.82,2163871.4361327137
2025-11-12,Novus Renta Balanceado,Renta Fija Mix,ARS,1065100885.87,754320.7434166878
2025-11-12,Novus Renta Capital,Pagarés/Cheques,ARS,14711453307.1,10418876.317323819
2025-11-12,Novus Renta Dolar,USD MEP,USD,3963979.28,3963979.28
2025-11-12,Novus Low Volatility,Low Vol,ARS,100000.0,70.82153
2025-11-12,Novus Gestión,Renta Fija CER,ARS,44511817110.71,31523949.908606615
2025-11-12,Novus Performance,House View ARS,ARS,25701765135.65,18202383.306073908
2025-11-13,Novus Renta Dolar,USD MEP,USD,3942272.63,3942272.63
2025-11-13,Novus Liquidez,Money Market,ARS,65837300253.61,46825963.42285717
2025-11-13,Novus Renta Fija,Renta Fija,ARS,2699497337.9,1919984.0078143934
2025-11-13,Novus Balanceado,Renta Fija Mix,ARS,1476204905.42,1049932.4340391525
2025-11-13,Novus Gestion II,Renta Fija CP,ARS,939353891.73,668103.807504708
2025-11-13,Novus Ahorro Dolares,USD MEP,USD,1444314.84,1444314.84
2025-11-13,Novus Low Volatility,Low Vol,ARS,100000.0,71.1237600000003
2025-11-13,Novus Valor,Dólar Linked,ARS,447085750.46,317984.19615137065
2025-11-13,Novus Capital,House View USD,USD,17755496.55,17755496.55
2025-11-13,Novus Renta Mixta,Mixto,ARS,7494712712.96,5330521.4826551825
2025-11-13,Novus PyME FCI Abierto PyMES,PyME,ARS,2526568500.36,1796990.5164316534
2025-11-13,Novus Income,Renta Fija,ARS,3057461109.0,2174581.3012585077
2025-11-13,Novus Retorno Total,Total Return,ARS,5471894823.99,3891817.3420670866
2025-11-13,Novus Estrategia,CER,ARS,2204901490.58,1568208.8443965486
2025-11-13,Novus Renta Balanceado,Renta Fija Mix,ARS,1064710852.07,757262.3911202252
2025-11-13,Novus Liquidez Plus,Renta Fija CP,ARS,7233033932.0,5144405.694514265
2025-11-13,Novus Renta Capital,Pagarés/Cheques,ARS,14735014324.36,10480096.224023474
2025-11-13,Novus Performance,House View ARS,ARS,25656129639.99,18247604.07043543
2025-11-13,Novus Multiestrategia,Multi,ARS,4476388711.52,3183775.9638485913
2025-11-13,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-13,Novus Gestión,Renta Fija CER,ARS,44609542196.8,31727983.7291509
2025-11-14,Novus Income Dolares,USD MEP,USD,1000.0,1000.0
2025-11-14,Novus Renta Fija,Renta Fija,ARS,2704833994.16,1927893.1499430933
2025-11-14,Novus Gestión,Renta Fija CER,ARS,44664917158.45,31835294.889989406
2025-11-14,Novus PyME FCI Abierto PyMES,PyME,ARS,2528767387.26,1802400.1969156205
2025-11-14,Novus Renta Mixta,Mixto,ARS,7642245487.01,5447074.665728476
2025-11-14,Novus Capital,House View USD,USD,17890478.16,17890478.16
2025-11-14,Novus Income,Renta Fija,ARS,3061793205.52,2182318.8262973092
2025-11-14,Novus Liquidez,Money Market,ARS,68897592780.83,49107337.994316004
2025-11-14,Novus Renta Balanceado,Renta Fija Mix,ARS,1067219104.99,760669.3817221054
